time_s,measured_value
44.49993,0.1302
44.60177,0.1209
44.70111,0.1355
44.80016,0.1565
44.90088,0.2653
45.00172,0.1356
45.10159,0.1441
45.20091,0.1483
45.30197,0.1915
45.40125,0.18
45.50105,0.1747
45.60092,0.2196
45.70106,3.5977
45.80119,4.3254
45.901,6.0746
46.00076,6.7694
46.10069,7.585
46.20066,8.5522
46.30098,8.8804
46.40096,10.734
46.50095,11.3738
46.60035,12.9347
46.70071,13.2267
46.80008,14.1172
46.9011,14.4117
47.00034,16.139
47.10017,15.4604
47.2009,17.3379
47.3008,20.0482
47.40134,19.0463
47.50026,5.8724
47.60027,2.6051
47.70064,2.5484
47.80019,3.7805
47.90088,3.8656
48.00071,3.5869
48.10117,3.4608
48.20045,2.9807
48.30063,2.7813
48.40067,2.8912
48.50011,3.0827
48.60033,2.8627
48.70162,2.3391
48.80159,1.9874
48.90193,2.2431
49.00191,1.34
49.10179,1.1295
49.20123,1.7066
49.30115,0.8178
49.40199,1.695
49.50106,1.6615
49.60051,2.449
49.70139,3.4961
49.80088,4.4441
49.9013,4.9838
50.00029,5.1179
50.10152,5.3356
50.20146,4.7213
50.30005,4.5445
50.4,4.8319
50.50017,4.7453
50.60011,2.1347
50.70132,2.0095
50.80015,2.4
50.90083,3.3071
51.00082,3.158
51.10084,5.0659
51.20016,6.4216
51.30158,4.8013
51.40036,1.5396
51.50075,0.1777
51.60027,2.2694
51.70141,1.6976
51.80154,0.7216
51.90012,1.8216
52.0015,2.6189
52.10076,1.5905
52.20139,5
52.30069,2.6621
52.40052,9.5431
52.5007,10.6842
52.60122,8.7652
52.70065,8.4793
52.79993,5.4086
52.90036,3.5544
53.00037,3.2907
53.10129,0.2404
53.2005,0.3532
53.3017,1.0047
53.40064,5.0565
53.50121,10.0894
53.60077,8.9065
53.70102,13.2554
53.80067,5.6867
53.90068,5.1002
54.00146,4.9112
54.10051,3.3067
54.20089,2.0815
54.30093,0.9696
54.40038,3.2281
54.5005,3.8088
54.60064,5.1635
54.70107,7.484
54.80017,8.2447
54.90006,7.6001
55.00015,5.7397
55.10006,5.9396
55.19994,5.3524
55.3019,1.8037
55.40095,0.6885
55.50132,1.1377
55.60077,0.6015
55.70014,3.0441
55.80055,5.9105
55.90063,6.1739
56.00061,6.8476
56.1004,7.088
56.2,5.6045
56.30022,2.9004
56.40079,1.7274
56.50137,0.1809
56.6005,0.1979
56.70063,0.1545
56.8004,0.1901
56.90013,0.2391
57.00113,2.5674
57.10041,1.9346
57.20048,2.3752
57.30059,2.2084
57.4008,0.9474
57.50029,0.2221
57.59998,0.1433
57.70153,0.202
57.80123,0.1945
57.901,0.167
58.00077,0.1962
58.10046,0.4012
58.20116,0.7864
58.30035,0.4973
58.40038,5.0801
58.50006,6.0316
58.60012,0.4023
58.70064,1.6378
58.80021,0.9133
58.9001,1.1274
59.00029,0.3738
59.10048,0.1814
59.20044,0.1779
59.30024,0.1688
59.40105,0.1742
59.50065,0.1928
59.60044,0.2067
59.70059,0.2251
59.80045,0.3514
59.90046,0.4169
59.99999,0.6148
60.10163,0.8345
60.2007,0.6336
60.30034,0.9049
60.4005,0.6867
60.50001,0.6829
60.60041,0.7309
60.70169,0.5592
60.8009,0.4531
60.90117,0.1874
61.00038,0.1782
61.10162,0.1693
61.20074,0.1627
61.30036,0.1539
61.40047,0.1638
61.5,0.1556
61.60021,0.3818
61.70004,0.9641
61.8017,3.3408
61.89996,4.9179
62.00172,5.0517
62.10174,3.1741
62.19995,2.0155
62.30059,0.6891
62.40085,0.4543
62.50148,0.6103
62.59997,1.0611
62.69996,0.6901
62.80154,0.3445
62.90113,1.3881
63.00081,4.4849
63.10009,6.0444
63.20118,5.7984
63.30154,4.8705
63.40068,1.1268
63.50007,1.4504
63.60156,0.9907
63.70175,0.4898
63.80137,0.298
63.90092,0.3577
64.00135,0.3411
64.10185,3.557
64.20142,4.8739
64.30128,6.2525
64.40163,8.0012
64.50169,6.9403
64.60162,3.362
64.70126,3.4561
64.80055,0.5075
64.9011,0.2037
65.00161,0.1551
65.10113,0.1636
65.20118,0.2066
65.30011,0.1975
65.40142,0.2693
65.50056,0.0742
65.60138,0.0466
65.7014,0.0419
65.8005,0.0402
65.90071,0.0736
66.00032,0.3292
66.10153,0.33
66.20113,0.3251
66.30176,0.3396
66.40128,0.3534
66.50078,0.4344
66.60136,0.4677
66.70107,0.3894
66.80078,0.5274
66.90121,0.5141
67.00168,0.5283
67.10141,0.4481
67.20107,0.3811
67.30129,0.4292
67.40103,0.3235
67.50145,0.3041
67.60128,0.3106
67.70151,0.2995
67.80188,0.2912
67.90075,0.6189
68.00031,0.4106
68.10134,0.1759
68.20086,0.3265
68.30122,0.3428
68.40065,0.393
